,CODE_HEAT,SUBWAY_STATION,SUBWAY_LINE,DISPOSAL_TYPE,CODE_ECON,KAPTD_CCCNT,WELFARE_FACILITY,KAPT_BCOMPANY,KAPT_USEDATE,KAPTD_WTIMEBUS,KAPTD_WTIMESUB,CODE_HALL,CODE_SALE,EDUCATION_FACILITY,KAPT_CODE
0,지역난방,-,1호선,도포식,종합계약,83,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 자전거보관소, 기타",한양건설,2009-03-30,5분이내,20분초과,계단식,분양,초등학교(큰별초) 중학교(수완중) 고등학교(수완고),A50630702
0,지역난방,-,-,독이식,종합계약,216,"관리사무소, 노인정, 보육시설, 주민공동시설, 어린이놀이터, 커뮤니티공간, 자전거보관소",(주)호반건설,2012-07-20,5~10분이내,-,계단식,분양,"초등학교(큰별, 신가) 중학교(수완) 고등학교(세종)",A50670415
0,개별난방,-,-,독이식,단일계약,64,"관리사무소, 노인정, 보육시설, 주민공동시설, 어린이놀이터, 휴게시설, 자전거보관소",호반건설(주),2001-07-02,5~10분이내,20분초과,계단식,분양,"초등학교(풍영초교) 중학교(신가중학교, 신창중, 진흥중) 고등학교(진흥고등학교, 수완고등학교) 대학교(보건대학교)",A50690104
0,개별난방,-,-,도포식,단일계약,56,"관리사무소, 노인정, 보육시설, 주민공동시설, 어린이놀이터",중흥건설(주),1998-03-10,5~10분이내,-,계단식,분양,초등학교(진만초교) 중학교(신가중) 고등학교(세종고),A50630705
0,개별난방,-,-,독이식,단일계약,99,"관리사무소, 노인정, 보육시설, 어린이놀이터, 자전거보관소","중흥건설, 남양건설",2002-01-25,5~10분이내,-,계단식,분양,"초등학교(풍영초교,진만초교)",A50630707
0,개별난방,-,-,도포식,단일계약,70,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 자전거보관소",(주)우미산업개발,2002-06-24,5분이내,-,계단식,분양,초등학교(진만초교) 중학교(신가중학교),A50670411
0,개별난방,-,-,독이식,단일계약,93,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",부영주택,2006-11-24,5분이내,-,계단식,분양,초등학교() 중학교() 고등학교(),A50630703
0,개별난방,-,1호선,독이식,단일계약,104,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 커뮤니티공간, 자전거보관소",호반건설산업주식회사,2005-11-08,5~10분이내,20분초과,계단식,분양,초등학교(선창초교) 중학교(신가중교) 고등학교(명진고교),A50670409
0,개별난방,-,-,도포식,단일계약,104,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 자전거보관소",부영주택 ,2006-12-18,5분이내,-,계단식,임대+분양,초등학교(선창초교) 중학교(신가중교) 고등학교(명진고),A50674303
0,지역난방,-,1호선,독이식,종합계약,133,"관리사무소, 노인정, 보육시설, 주민공동시설, 어린이놀이터, 휴게시설, 자전거보관소",(주)대방건설,2009-06-19,5분이내,20분초과,계단식,분양,"초등학교(큰별초) 중학교(수완중) 고등학교(장덕고) 대학교(광주여대,남부대)",A50670408
0,개별난방,-,-,독이식,단일계약,38,"관리사무소, 노인정, 자전거보관소, 기타",리젠시빌건설(주),2001-09-28,5~10분이내,-,계단식,분양,초등학교(진만초교) 중학교(신가중교) 고등학교(명진고) 대학교(),A50690101
0,개별난방,-,-,"도포식,독이식",단일계약,51,"관리사무소, 노인정, 어린이놀이터, 커뮤니티공간, 자전거보관소",남양건설,1998-11-25,5~10분이내,-,계단식,분양,초등학교(마지 초등학교) 중학교(운남중학교) 고등학교(운남고교),A50681601
0,개별난방,-,-,독이식,단일계약,216,"관리사무소, 노인정, 보육시설, 문고, 어린이놀이터, 유치원, 자전거보관소",삼성물산,1996-12-06,5~10분이내,20분초과,계단식,분양,초등학교(운남초교) 중학교(금구중) 고등학교(운남고교) 대학교(),A50681610
0,개별난방,-,-,독이식,단일계약,96,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터",(주)우방,2015-12-18,5분이내,20분초과,계단식,임대,-,A10027693
0,개별난방,-,-,"분무식,독이식",단일계약,33,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 자전거보관소, 기타",(주)송촌건설,1997-04-08,5~10분이내,-,복도식,임대,초등학교(마지초교) 중학교(운남중교),A50681802
0,중앙난방,-,1호선,-,단일계약,39,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 휴게시설, 자전거보관소",송촌건설,1997-01-09,5~10분이내,-,복도식,분양,초등학교(마지초교) 중학교(운남중교),A50681803
0,중앙난방,-,1호선,도포식,종합계약,94,"관리사무소, 노인정, 문고, 주민공동시설, 어린이놀이터, 자전거보관소, 기타",대한주택공사,1996-06-25,5~10분이내,20분초과,복도식,분양,초등학교(마지초교) 중학교(운남중교),A50681804
0,개별난방,-,-,독이식,단일계약,115,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 커뮤니티공간, 자전거보관소",대한주택공사,1996-06-19,5~10분이내,-,복도식,분양,초등학교(마지초교) 중학교(운남중교) 고등학교(운남고),A50681808
0,개별난방,-,-,도포식,단일계약,151,"관리사무소, 노인정, 보육시설, 주민공동시설, 어린이놀이터, 자전거보관소","선경(sk)건설, 라인건설, 주식회사토문",1997-11-21,5~10분이내,-,계단식,분양,초등학교(운남초교) 중학교(금구중학교) 고등학교(운남고교),A50681705
0,개별난방,-,-,독이식,단일계약,154,"관리사무소, 노인정, 보육시설, 주민공동시설, 어린이놀이터, 유치원, 자전거보관소",주택공사,2001-12-22,5~10분이내,-,계단식,분양,초등학교(금구쵸교) 중학교(금구중교) 고등학교(운남고교),A50630806
0,개별난방,-,1호선,"도포식,분무식,독이식",단일계약,208,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소",남양건설,2001-11-02,5~10분이내,20분초과,혼합식,분양,초등학교(목련초교) 중학교(금구중학교) 고등학교(운남고등학교),A50678109
0,개별난방,-,-,도포식,단일계약,227,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 자전거보관소","남양,중흥,호반",2000-09-18,5분이내,20분초과,혼합식,분양,초등학교(금구초교) 중학교(금구중교) 고등학교(운남고교),A50630807
0,지역난방,-,-,독이식,단일계약,99,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소",한국토지주택공사,2010-08-23,5분이내,-,혼합식,국민임대,"초등학교(고실초,수완초) 중학교(성덕중) 고등학교(수완고)",A50672703
0,지역난방,-,-,"도포식,독이식",종합계약,157,"관리사무소, 노인정, 문고, 어린이놀이터, 커뮤니티공간, 자전거보관소, 기타",(주)대방건설,2011-07-12,5~10분이내,15~20분이내,계단식,분양,초등학교(장덕초교) 중학교(장덕중학교) 고등학교(장덕고교),A50672707
0,지역난방,-,-,독이식,단일계약,117,"관리사무소, 노인정, 문고, 주민공동시설, 어린이놀이터, 자전거보관소",(주)부영주택,2008-11-20,5분이내,-,계단식,분양,"초등학교(장덕초,고실초) 중학교(장덕초, 수완중, 성덕중) 고등학교(장덕고, 수완고, 성덕고)",A50625104
0,지역난방,-,-,-,단일계약,85,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",세종종합건설(주),2015-02-27,5분이내,-,계단식,분양,"초등학교(성덕초교,고실초교) 중학교(성덕중교) 고등학교(성덕고교,수완고교)",A10027891
0,지역난방,-,-,도포식,단일계약,131,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소",호반리빙,2013-06-03,5~10분이내,-,계단식,분양,"초등학교(성덕초교,고실초교) 중학교(성덕중교) 고등학교(성덕고교)",A50672708
0,지역난방,-,-,도포식,종합계약,168,"관리사무소, 노인정, 문고, 주민공동시설, 어린이놀이터, 자전거보관소",GS건설,2008-12-17,5~10분이내,-,계단식,분양,초등학교(고실초등학교) 중학교(성덕중학교) 고등학교(성덕고등학교),A50625105
0,지역난방,-,-,독이식,단일계약,112,"관리사무소, 노인정, 보육시설, 주민공동시설, 어린이놀이터, 휴게시설, 자전거보관소",보광건설,2013-09-12,5~10분이내,-,계단식,분양,"초등학교(성덕초교,고실초교) 중학교(성덕중교) 고등학교(성덕고교)",A50672709
0,지역난방,-,-,독이식,종합계약,144,"관리사무소, 노인정, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소",대방건설주식회사,2011-10-28,5~10분이내,20분초과,계단식,분양,초등학교(장덕초) 고등학교(장덕고),A50672706
0,지역난방,-,-,-,종합계약,77,"관리사무소, 노인정, 문고, 주민공동시설, 어린이놀이터, 자전거보관소",부영주택,2008-11-20,5분이내,-,계단식,분양,"초등학교(수완1초, 고실초) 중학교(수완1중, 성덕중) 고등학교(수완1고, 성덕고, 장덕고)",A50625107
0,지역난방,-,-,"도포식,독이식",종합계약,80,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",새한건설,2008-12-03,5~10분이내,-,계단식,분양,초등학교(수완4초) 중학교(수완3중) 고등학교(수완2고),A50625103
0,지역난방,-,-,독이식,단일계약,133,"관리사무소, 노인정, 보육시설, 어린이놀이터, 휴게시설, 자전거보관소",세영종합건설주식회사,2014-01-27,5~10분이내,-,계단식,분양,"초등학교(고실초교,성덕초교) 중학교(성덕중교) 고등학교(성덕고교)",A50672710
0,지역난방,-,-,독이식,종합계약,35,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",양우건설(주),2008-12-26,5~10분이내,-,계단식,분양,초등학교(수완2초) 중학교(수완1중) 고등학교(수완1고),A50625102
0,지역난방,-,-,분무식,종합계약,54,"관리사무소, 자전거보관소, 기타",영무건설,2008-09-23,5~10분이내,-,계단식,분양,초등학교(수완1초) 중학교(수완1중) 고등학교(수완1고),A50625101
0,지역난방,-,-,분무식,단일계약,69,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소",진흥기업(주),2009-03-20,5~10분이내,-,타워형,분양,"초등학교(고실초,수완초) 중학교(성덕중) 고등학교(수완고)",A50625106
0,지역난방,-,-,독이식,종합계약,118,"관리사무소, 노인정, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소",대주건설(주),2009-10-09,5분이내,20분초과,계단식,분양,초등학교(장덕초) 중학교(장덕중) 고등학교(장덕고),A50672702
0,지역난방,-,-,도포식,종합계약,127,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 유치원, 커뮤니티공간, 자전거보관소",(주)현진,2009-01-23,5분이내,-,계단식,분양,초등학교(장덕초) 중학교(장덕중) 고등학교(장덕고),A50625108
0,지역난방,-,-,독이식,종합계약,103,"관리사무소, 노인정, 보육시설, 문고, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소",신안건설,2009-02-12,10~15분이내,-,계단식,분양,"초등학교(성덕초등, 고실초등) 중학교(성덕중학) 고등학교(수완고, 장덕고)",A50672701
0,지역난방,광주도시철도공사,1호선,독이식,단일계약,149,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 유치원, 커뮤니티공간, 자전거보관소",범양건영(주),2010-10-01,5분이내,20분초과,혼합식,국민임대,초등학교(고실) 중학교(성덕) 고등학교(),A50672704
0,지역난방,-,-,독이식,단일계약,185,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소",남양건설(주),2011-04-13,5~10분이내,-,복도식,국민임대,초등학교(성덕초등학교) 중학교(성덕중학교) 고등학교(성덕고등학교),A50672705
0,지역난방,-,-,독이식,단일계약,101,"관리사무소, 노인정, 보육시설, 주민공동시설, 어린이놀이터, 커뮤니티공간, 자전거보관소",(주)라인건설,2012-07-12,5~10분이내,10~15분이내,계단식,분양,초등학교(새별초) 중학교(장덕중) 고등학교(장덕고),A50625205
0,지역난방,-,-,독이식,종합계약,79,"관리사무소, 노인정, 어린이놀이터, 커뮤니티공간",(합)중흥주택,2008-11-27,5분이내,-,계단식,분양,"초등학교(장덕초,새별초등학교) 중학교(장덕중학교) 고등학교(장덕고등학교)",A50625201
0,지역난방,-,-,-,단일계약,48,"관리사무소, 노인정, 보육시설, 주민공동시설, 어린이놀이터, 자전거보관소",코오롱건설(주)(주)고명건설,2009-07-14,5분이내,-,복도식,국민임대,초등학교(장덕초교) 중학교(수완중교) 고등학교(정덕고교),A50625203
0,지역난방,-,-,독이식,단일계약,46,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 휴게시설, 자전거보관소",성삼종합개발,2009-07-14,5~10분이내,-,복도식,국민임대,"초등학교(장덕초등학교,새별초등학교) 중학교(장덕중학교) 고등학교(장덕고등학교)",A50625204
0,지역난방,-,1호선,도포식,종합계약,77,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 휴게시설, 자전거보관소",중흥,2008-11-27,5분이내,20분초과,계단식,분양,초등학교(수완3중) 중학교(수완4초) 고등학교(수완2고),A50625202
0,지역난방,-,-,독이식,단일계약,24,"관리사무소, 보육시설, 어린이놀이터, 자전거보관소",대양건설,2014-12-19,5~10분이내,20분초과,복도식,분양,초등학교(하남초등학교) 중학교(산정중학교) 대학교(광주여자대학교),A10028099
