기간	컬럼1	컬럼2	성별	구분	구분	구분	구분	구분	구분	구분	구분
2007	강남구	개포1동	계	4,184	4,548	1,434	1,727	1,319	1,346	1,431	1,475
2007	강남구	개포1동	남자	2,017	2,157	686	804	646	643	685	710
2007	강남구	개포1동	여자	2,167	2,391	748	923	673	703	746	765
2007	강남구	개포2동	계	4,580	4,705	1,700	1,609	1,367	1,603	1,513	1,493
2007	강남구	개포2동	남자	2,198	2,318	818	765	679	817	701	736
2007	강남구	개포2동	여자	2,382	2,387	882	844	688	786	812	757
2007	강남구	개포3동	계	3,701	4,199	986	1,312	1,443	1,470	1,272	1,417
2007	강남구	개포3동	남자	1,742	2,058	473	655	684	748	585	655
2007	강남구	개포3동	여자	1,959	2,141	513	657	759	722	687	762
2007	강남구	개포4동	계	5,188	5,180	1,132	1,018	2,145	2,131	1,911	2,031
2007	강남구	개포4동	남자	2,588	2,662	559	510	1,075	1,116	954	1,036
2007	강남구	개포4동	여자	2,600	2,518	573	508	1,070	1,015	957	995
2007	강남구	일원본동	계	3,184	3,498	879	927	1,240	1,478	1,065	1,093
2007	강남구	일원본동	남자	1,499	1,699	420	453	603	731	476	515
2007	강남구	일원본동	여자	1,685	1,799	459	474	637	747	589	578
2007	강남구	일원1동	계	3,331	3,560	856	690	1,155	1,450	1,320	1,420
2007	강남구	일원1동	남자	1,664	1,789	441	346	599	720	624	723
2007	강남구	일원1동	여자	1,667	1,771	415	344	556	730	696	697
2007	강남구	일원2동	계	3,288	3,547	1,122	1,093	1,173	1,397	993	1,057
2007	강남구	일원2동	남자	1,577	1,787	569	547	560	706	448	534
2007	강남구	일원2동	여자	1,711	1,760	553	546	613	691	545	523
2007	강남구	수서동	계	2,686	3,153	707	615	1,189	1,435	790	1,103
2007	강남구	수서동	남자	1,305	1,531	358	290	578	692	369	549
2007	강남구	수서동	여자	1,381	1,622	349	325	611	743	421	554
2007	강남구	세곡동	계	812	1,102	173	170	284	369	355	563
2007	강남구	세곡동	남자	411	557	81	87	141	180	189	290
2007	강남구	세곡동	여자	401	545	92	83	143	189	166	273
2007	송파구	소계	계	140,657	127,675	48,045	48,045	49,727	38,008	42,885	41,622
2007	송파구	소계	남자	68,795	63,342	23,551	23,551	24,364	18,904	20,880	20,887
2007	송파구	소계	여자	71,862	64,333	24,494	24,494	25,363	19,104	22,005	20,735
2007	송파구	풍납1동	계	3,439	4,194	768	844	1,455	1,934	1,216	1,416
2007	송파구	풍납1동	남자	1,665	2,058	373	406	706	946	586	706
2007	송파구	풍납1동	여자	1,774	2,136	395	438	749	988	630	710
2007	송파구	풍납2동	계	5,236	5,953	1,114	1,448	2,173	2,518	1,949	1,987
2007	송파구	풍납2동	남자	2,497	2,934	540	708	1,077	1,250	880	976
2007	송파구	풍납2동	여자	2,739	3,019	574	740	1,096	1,268	1,069	1,011
2007	송파구	거여1동	계	3,220	3,485	1,488	1,609	711	793	1,021	1,083
2007	송파구	거여1동	남자	1,623	1,719	760	800	359	394	504	525
2007	송파구	거여1동	여자	1,597	1,766	728	809	352	399	517	558
2007	송파구	거여2동	계	5,232	5,775	1,896	2,120	1,366	1,512	1,970	2,143
2007	송파구	거여2동	남자	2,638	2,947	983	1,105	678	757	977	1,085
2007	송파구	거여2동	여자	2,594	2,828	913	1,015	688	755	993	1,058
2007	송파구	마천1동	계	3,414	3,847	1,497	1,671	871	911	1,046	1,265
2007	송파구	마천1동	남자	1,719	1,935	780	866	414	441	525	628
2007	송파구	마천1동	여자	1,695	1,912	717	805	457	470	521	637
2007	송파구	마천2동	계	3,981	4,530	1,859	2,009	1,002	1,059	1,120	1,462
2007	송파구	마천2동	남자	1,993	2,290	954	1,028	499	517	540	745
2007	송파구	마천2동	여자	1,988	2,240	905	981	503	542	580	717
2007	송파구	방이1동	계	3,864	3,857	1,664	1,777	1,217	1,007	983	1,073
2007	송파구	방이1동	남자	1,911	1,894	802	855	616	513	493	526
2007	송파구	방이1동	여자	1,953	1,963	862	922	601	494	490	547
2007	송파구	방이2동	계	6,184	6,688	2,099	2,275	1,969	2,033	2,116	2,380
2007	송파구	방이2동	남자	3,022	3,332	1,015	1,111	958	1,003	1,049	1,218
2007	송파구	방이2동	여자	3,162	3,356	1,084	1,164	1,011	1,030	1,067	1,162
2007	송파구	오륜동	계	3,045	2,981	815	1,009	1,378	1,220	852	752
2007	송파구	오륜동	남자	1,451	1,453	404	489	655	573	392	391
2007	송파구	오륜동	여자	1,594	1,528	411	520	723	647	460	361
2007	송파구	오금동	계	7,132	7,638	2,767	3,115	2,165	2,084	2,200	2,439
2007	송파구	오금동	남자	3,603	3,786	1,385	1,489	1,095	1,046	1,123	1,251
2007	송파구	오금동	여자	3,529	3,852	1,382	1,626	1,070	1,038	1,077	1,188
2007	송파구	송파1동	계	6,517	6,879	2,143	2,680	2,159	1,930	2,215	2,269
2007	송파구	송파1동	남자	3,179	3,427	1,046	1,343	1,039	967	1,094	1,117
2007	송파구	송파1동	여자	3,338	3,452	1,097	1,337	1,120	963	1,121	1,152
2007	송파구	송파2동	계	4,085	4,251	1,696	1,871	1,274	1,187	1,115	1,193
2007	송파구	송파2동	남자	1,982	2,057	808	889	638	585	536	583
2007	송파구	송파2동	여자	2,103	2,194	888	982	636	602	579	610
2007	송파구	석촌동	계	8,838	9,432	2,838	3,408	2,918	2,680	3,082	3,344
2007	송파구	석촌동	남자	4,367	4,720	1,420	1,649	1,452	1,383	1,495	1,688
2007	송파구	석촌동	여자	4,471	4,712	1,418	1,759	1,466	1,297	1,587	1,656
2007	송파구	삼전동	계	8,525	9,424	2,373	3,276	3,192	2,838	2,960	3,310
2007	송파구	삼전동	남자	4,111	4,700	1,148	1,599	1,554	1,430	1,409	1,671
2007	송파구	삼전동	여자	4,414	4,724	1,225	1,677	1,638	1,408	1,551	1,639
2007	송파구	가락본동	계	6,049	6,075	2,111	2,348	1,944	1,630	1,994	2,097
2007	송파구	가락본동	남자	3,070	3,074	1,072	1,191	975	838	1,023	1,045
2007	송파구	가락본동	여자	2,979	3,001	1,039	1,157	969	792	971	1,052
2007	송파구	가락1동	계	4,132	4,820	1,431	2,039	1,313	1,323	1,388	1,458
2007	송파구	가락1동	남자	1,979	2,340	676	994	633	647	670	699
2007	송파구	가락1동	여자	2,153	2,480	755	1,045	680	676	718	759
2007	송파구	가락2동	계	7,092	6,001	3,155	2,508	2,059	1,599	1,878	1,894
2007	송파구	가락2동	남자	3,519	3,037	1,558	1,248	1,001	825	960	964
2007	송파구	가락2동	여자	3,573	2,964	1,597	1,260	1,058	774	918	930
2007	송파구	문정1동	계	5,004	4,940	1,950	2,086	1,448	1,215	1,606	1,639
2007	송파구	문정1동	남자	2,457	2,516	983	1,034	718	610	756	872
2007	송파구	문정1동	여자	2,547	2,424	967	1,052	730	605	850	767
2007	송파구	문정2동	계	2,187	2,397	586	716	901	891	700	790
2007	송파구	문정2동	남자	1,030	1,158	269	340	410	412	351	406
2007	송파구	문정2동	여자	1,157	1,239	317	376	491	479	349	384
2007	송파구	장지동	계	6,905	4,824	2,839	1,879	2,298	1,139	1,768	1,806
2007	송파구	장지동	남자	3,397	2,445	1,397	940	1,083	597	917	908
2007	송파구	장지동	여자	3,508	2,379	1,442	939	1,215	542	851	898
2007	송파구	잠실본동	계	7,557	8,267	1,715	2,640	3,007	2,790	2,835	2,837
2007	송파구	잠실본동	남자	3,593	4,036	807	1,261	1,457	1,344	1,329	1,431
2007	송파구	잠실본동	여자	3,964	4,231	908	1,379	1,550	1,446	1,506	1,406
2007	송파구	잠실1동	계	-	70	-	25	-	28	-	17
2007	송파구	잠실1동	남자	-	35	-	16	-	12	-	7
2007	송파구	잠실1동	여자	-	35	-	9	-	16	-	10
2007	송파구	잠실2동	계	-	21	-	5	-	10	-	6
2007	송파구	잠실2동	남자	-	14	-	4	-	5	-	5
2007	송파구	잠실2동	여자	-	7	-	1	-	5	-	1
2007	송파구	잠실3동	계	20,014	1,907	6,783	562	9,072	757	4,159	588
2007	송파구	잠실3동	남자	9,692	889	3,258	263	4,473	362	1,961	264
2007	송파구	잠실3동	여자	10,322	1,018	3,525	299	4,599	395	2,198	324
2007	송파구	잠실4동	계	1,594	1,802	535	744	570	548	489	510
2007	송파구	잠실4동	남자	761	885	238	360	290	275	233	250
2007	송파구	잠실4동	여자	833	917	297	384	280	273	256	260
2007	송파구	잠실5동	계	3,076	3,366	843	1,854	1,317	747	916	765
2007	송파구	잠실5동	남자	1,454	1,613	368	858	638	369	448	386
2007	송파구	잠실5동	여자	1,622	1,753	475	996	679	378	468	379
2007	송파구	잠실6동	계	2,946	2,661	764	984	1,303	951	879	726
2007	송파구	잠실6동	남자	1,438	1,306	357	460	653	484	428	362
2007	송파구	잠실6동	여자	1,508	1,355	407	524	650	467	451	364
2007	송파구	잠실7동	계	1,389	1,590	316	543	645	674	428	373
2007	송파구	잠실7동	남자	644	742	150	245	293	319	201	178
2007	송파구	잠실7동	여자	745	848	166	298	352	355	227	195
2007	강동구	소계	계	96,963	96,902	39,287	39,287	29,274	25,493	28,402	32,122
2007	강동구	소계	남자	48,233	48,521	19,593	19,593	14,679	12,698	13,961	16,230
2007	강동구	소계	여자	48,730	48,381	19,694	19,694	14,595	12,795	14,441	15,892
2007	강동구	강일동	계	91	358	36	209	31	49	24	100
2007	강동구	강일동	남자	39	210	15	118	13	30	11	62
2007	강동구	강일동	여자	52	148	21	91	18	19	13	38
2007	강동구	상일동	계	4,663	5,346	1,633	1,891	1,184	1,243	1,846	2,212
2007	강동구	상일동	남자	2,302	2,689	824	940	583	607	895	1,142
2007	강동구	상일동	여자	2,361	2,657	809	951	601	636	951	1,070
2007	강동구	명일1동	계	5,413	5,791	2,625	2,826	1,274	1,270	1,514	1,695
2007	강동구	명일1동	남자	2,644	2,853	1,309	1,373	607	628	728	852
2007	강동구	명일1동	여자	2,769	2,938	1,316	1,453	667	642	786	843
2007	강동구	명일2동	계	2,898	3,187	1,399	1,312	641	911	858	964
2007	강동구	명일2동	남자	1,407	1,601	677	657	312	464	418	480
2007	강동구	명일2동	여자	1,491	1,586	722	655	329	447	440	484
2007	강동구	고덕1동	계	3,903	4,299	1,397	1,779	1,277	988	1,229	1,532
2007	강동구	고덕1동	남자	1,895	2,132	672	864	629	478	594	790
2007	강동구	고덕1동	여자	2,008	2,167	725	915	648	510	635	742
2007	강동구	고덕2동	계	3,382	3,941	1,349	1,598	884	836	1,149	1,507
2007	강동구	고덕2동	남자	1,732	1,982	684	804	464	408	584	770
2007	강동구	고덕2동	여자	1,650	1,959	665	794	420	428	565	737
2007	강동구	암사1동	계	5,203	5,601	2,478	2,709	1,305	1,175	1,420	1,717
2007	강동구	암사1동	남자	2,574	2,817	1,219	1,357	631	596	724	864
2007	강동구	암사1동	여자	2,629	2,784	1,259	1,352	674	579	696	853
2007	강동구	암사2동	계	3,381	3,640	1,324	1,570	1,133	1,001	924	1,069
2007	강동구	암사2동	남자	1,676	1,819	665	805	566	493	445	521
2007	강동구	암사2동	여자	1,705	1,821	659	765	567	508	479	548
2007	강동구	암사3동	계	1,577	1,684	801	881	402	330	374	473
2007	강동구	암사3동	남자	786	850	399	438	209	174	178	238
2007	강동구	암사3동	여자	791	834	402	443	193	156	196	235
2007	강동구	암사4동	계	7,399	2,783	3,864	1,447	2,128	545	1,407	791
2007	강동구	암사4동	남자	3,617	1,361	1,884	697	1,054	276	679	388
2007	강동구	암사4동	여자	3,782	1,422	1,980	750	1,074	269	728	403
2007	강동구	천호1동	계	7,209	7,206	3,565	3,319	1,599	1,499	2,045	2,388
2007	강동구	천호1동	남자	3,640	3,589	1,789	1,626	822	762	1,029	1,201
2007	강동구	천호1동	여자	3,569	3,617	1,776	1,693	777	737	1,016	1,187
2007	강동구	천호2동	계	4,374	3,750	1,345	1,406	1,607	1,090	1,422	1,254
2007	강동구	천호2동	남자	2,177	1,852	679	708	804	523	694	621
2007	강동구	천호2동	여자	2,197	1,898	666	698	803	567	728	633
2007	강동구	천호3동	계	6,790	6,675	2,577	2,646	2,115	1,787	2,098	2,242
2007	강동구	천호3동	남자	3,441	3,354	1,321	1,335	1,076	921	1,044	1,098
2007	강동구	천호3동	여자	3,349	3,321	1,256	1,311	1,039	866	1,054	1,144
2007	강동구	천호4동	계	4,702	5,055	2,151	2,265	1,221	1,115	1,330	1,675
2007	강동구	천호4동	남자	2,353	2,587	1,077	1,155	633	578	643	854
2007	강동구	천호4동	여자	2,349	2,468	1,074	1,110	588	537	687	821
2007	강동구	성내1동	계	4,623	4,852	1,446	1,563	1,935	1,781	1,242	1,508
2007	강동구	성내1동	남자	2,304	2,417	725	803	975	847	604	767
2007	강동구	성내1동	여자	2,319	2,435	721	760	960	934	638	741
2007	강동구	성내2동	계	6,080	6,545	1,798	2,261	2,318	2,133	1,964	2,151
2007	강동구	성내2동	남자	3,005	3,264	876	1,116	1,182	1,053	947	1,095
2007	강동구	성내2동	여자	3,075	3,281	922	1,145	1,136	1,080	1,017	1,056
2007	강동구	성내3동	계	5,698	5,938	2,062	2,175	1,917	1,660	1,719	2,103
2007	강동구	성내3동	남자	2,849	2,977	1,036	1,062	941	820	872	1,095
2007	강동구	성내3동	여자	2,849	2,961	1,026	1,113	976	840	847	1,008
2007	강동구	길1동	계	5,957	5,746	2,453	2,328	1,928	1,444	1,576	1,974
2007	강동구	길1동	남자	2,961	2,899	1,236	1,195	950	727	775	977
2007	강동구	길1동	여자	2,996	2,847	1,217	1,133	978	717	801	997
2007	강동구	길2동	계	5,149	5,493	2,261	2,331	1,387	1,357	1,501	1,805
2007	강동구	길2동	남자	2,584	2,715	1,141	1,145	692	647	751	923
2007	강동구	길2동	여자	2,565	2,778	1,120	1,186	695	710	750	882
2007	강동구	둔촌1동	계	3,575	3,935	847	972	1,556	1,770	1,172	1,193
2007	강동구	둔촌1동	남자	1,822	2,048	425	499	800	923	597	626
2007	강동구	둔촌1동	여자	1,753	1,887	422	473	756	847	575	567
2007	강동구	둔촌2동	계	4,896	5,077	1,876	1,799	1,432	1,509	1,588	1,769
2007	강동구	둔촌2동	남자	2,425	2,505	940	896	736	743	749	866
2007	강동구	둔촌2동	여자	2,471	2,572	936	903	696	766	839	903
